jp,kr
405514,ST  JOHNS COUNTY
201544,ST  JOHNS COUNTY
952351,ST  JOHNS COUNTY
453419,ST  JOHNS COUNTY
636902,ST  JOHNS COUNTY
836032,ST  JOHNS COUNTY
587845,ST  JOHNS COUNTY
268554,ST  JOHNS COUNTY
218318,ST  JOHNS COUNTY
429098,ST  JOHNS COUNTY
904790,ST  JOHNS COUNTY
341035,ST  JOHNS COUNTY
766044,ST  JOHNS COUNTY
900080,ST  JOHNS COUNTY
736640,ST  JOHNS COUNTY
876566,ST  JOHNS COUNTY
937515,ST  JOHNS COUNTY
123359,ST  JOHNS COUNTY
147295,ST  JOHNS COUNTY
638119,ST  JOHNS COUNTY
686788,ST  JOHNS COUNTY
293065,ST  JOHNS COUNTY
180193,ST  JOHNS COUNTY
772617,ST  JOHNS COUNTY
403715,ST  JOHNS COUNTY
361295,ST  JOHNS COUNTY
927744,ST  JOHNS COUNTY
216775,ST  JOHNS COUNTY
594385,ST  JOHNS COUNTY
197723,ST  JOHNS COUNTY
578894,ST  JOHNS COUNTY
768448,ST  JOHNS COUNTY
481388,ST  JOHNS COUNTY
313664,ST  JOHNS COUNTY
731719,ST  JOHNS COUNTY
308578,ST  JOHNS COUNTY
121709,ST  JOHNS COUNTY
716004,ST  JOHNS COUNTY
661496,ST  JOHNS COUNTY
612626,ST  JOHNS COUNTY
352290,ST  JOHNS COUNTY
400096,ST  JOHNS COUNTY
940268,ST  JOHNS COUNTY
301031,ST  JOHNS COUNTY
217378,ST  JOHNS COUNTY
455667,ST  JOHNS COUNTY
780296,ST  JOHNS COUNTY
889509,ST  JOHNS COUNTY
543467,ST  JOHNS COUNTY
898563,ST  JOHNS COUNTY
453122,ST  JOHNS COUNTY
892997,ST  JOHNS COUNTY
406909,ST  JOHNS COUNTY
597721,ST  JOHNS COUNTY
413465,ST  JOHNS COUNTY
505886,ST  JOHNS COUNTY
989269,ST  JOHNS COUNTY
724533,ST  JOHNS COUNTY
113070,ST  JOHNS COUNTY
246966,ST  JOHNS COUNTY
270693,ST  JOHNS COUNTY
171637,ST  JOHNS COUNTY
931285,ST  JOHNS COUNTY
958269,ST  JOHNS COUNTY
479436,ST  JOHNS COUNTY
603012,ST  JOHNS COUNTY
745546,ST  JOHNS COUNTY
675553,ST  JOHNS COUNTY
259171,ST  JOHNS COUNTY
225244,ST  JOHNS COUNTY
845968,ST  JOHNS COUNTY
138896,ST  JOHNS COUNTY
333908,ST  JOHNS COUNTY
691453,ST  JOHNS COUNTY
575150,ST  JOHNS COUNTY
439688,ST  JOHNS COUNTY
921842,ST  JOHNS COUNTY
435330,ST  JOHNS COUNTY
132865,ST  JOHNS COUNTY
642061,UNION COUNTY
623689,UNION COUNTY
992919,ST  JOHNS COUNTY
569166,ST  JOHNS COUNTY
951214,ST  JOHNS COUNTY
365016,ST  JOHNS COUNTY
992740,ST  JOHNS COUNTY
739949,ST  JOHNS COUNTY
874599,ST  JOHNS COUNTY
860965,ST  JOHNS COUNTY
330165,ST  JOHNS COUNTY
650181,ST  JOHNS COUNTY
749222,ST  JOHNS COUNTY
178508,ST  JOHNS COUNTY
398028,ST  JOHNS COUNTY
559266,ST  JOHNS COUNTY
705300,ST  JOHNS COUNTY
536447,ST  JOHNS COUNTY
158793,ST  JOHNS COUNTY
831984,ST  JOHNS COUNTY
963320,ST  JOHNS COUNTY
107299,ST  JOHNS COUNTY
605850,ST  JOHNS COUNTY
395298,ST  JOHNS COUNTY
670035,ST  JOHNS COUNTY
625216,ST  JOHNS COUNTY
397233,ST  JOHNS COUNTY
167116,ST  JOHNS COUNTY
451362,ST  JOHNS COUNTY
136213,ST  JOHNS COUNTY
582888,ST  JOHNS COUNTY
771693,ST  JOHNS COUNTY
441366,ST  JOHNS COUNTY
647091,ST  JOHNS COUNTY
601572,ST  JOHNS COUNTY
698704,ST  JOHNS COUNTY
513996,ST  JOHNS COUNTY
231209,ST  JOHNS COUNTY
684474,ST  JOHNS COUNTY
862827,ST  JOHNS COUNTY
203365,ST  JOHNS COUNTY
389215,ST  JOHNS COUNTY
748106,ST  JOHNS COUNTY
998686,ST  JOHNS COUNTY
917134,ST  JOHNS COUNTY
854991,ST  JOHNS COUNTY
270478,ST  JOHNS COUNTY
791159,ST  JOHNS COUNTY
381856,ST  JOHNS COUNTY
862845,ST  JOHNS COUNTY
650764,ST  JOHNS COUNTY
799393,ST  JOHNS COUNTY
668169,ST  JOHNS COUNTY
409123,ST  JOHNS COUNTY
437215,ST  JOHNS COUNTY
416022,ST  JOHNS COUNTY
198890,ST  JOHNS COUNTY
109952,ST  JOHNS COUNTY
706975,ST  JOHNS COUNTY
231215,ST  JOHNS COUNTY
195370,ST  JOHNS COUNTY
498459,ST  JOHNS COUNTY
437327,ST  JOHNS COUNTY
125310,ST  JOHNS COUNTY
841542,ST  JOHNS COUNTY
609192,ST  JOHNS COUNTY
436819,ST  JOHNS COUNTY
404396,ST  JOHNS COUNTY
675631,ST  JOHNS COUNTY
875517,ST  JOHNS COUNTY
122968,ST  JOHNS COUNTY
462865,ST  JOHNS COUNTY
762271,ST  JOHNS COUNTY
118657,ST  JOHNS COUNTY
680967,ST  JOHNS COUNTY
235283,ST  JOHNS COUNTY
978723,ST  JOHNS COUNTY
553660,ST  JOHNS COUNTY
373053,ST  JOHNS COUNTY
539364,ST  JOHNS COUNTY
803437,ST  JOHNS COUNTY
128242,ST  JOHNS COUNTY
946299,ST  JOHNS COUNTY
526205,ST  JOHNS COUNTY
236986,ST  JOHNS COUNTY
189489,ST  JOHNS COUNTY
707198,ST  JOHNS COUNTY
576623,ST  JOHNS COUNTY
183496,ST  JOHNS COUNTY
380278,ST  JOHNS COUNTY
973374,ST  JOHNS COUNTY
949520,ST  JOHNS COUNTY
261179,ST  JOHNS COUNTY
519120,ST  JOHNS COUNTY
878456,ST  JOHNS COUNTY
786881,ST  JOHNS COUNTY
378835,ST  JOHNS COUNTY
725244,ST  JOHNS COUNTY
130019,ST  JOHNS COUNTY
512917,ST  JOHNS COUNTY
357588,ST  JOHNS COUNTY
499308,ST  JOHNS COUNTY
980137,ST  JOHNS COUNTY
569071,ST  JOHNS COUNTY
964046,ST  JOHNS COUNTY
407793,ST  JOHNS COUNTY
122489,ST  JOHNS COUNTY
380501,ST  JOHNS COUNTY
442434,ST  JOHNS COUNTY
296989,ST  JOHNS COUNTY
888060,ST  JOHNS COUNTY
633291,ST  JOHNS COUNTY
574669,ST  JOHNS COUNTY
406476,ST  JOHNS COUNTY
511659,ST  JOHNS COUNTY
640168,ST  JOHNS COUNTY
879768,ST  JOHNS COUNTY
930040,ST  JOHNS COUNTY
599300,ST  JOHNS COUNTY
670732,ST  JOHNS COUNTY
399700,ST  JOHNS COUNTY
514895,ST  JOHNS COUNTY
111328,ST  JOHNS COUNTY
835575,ST  JOHNS COUNTY
931096,ST  JOHNS COUNTY
667421,ST  JOHNS COUNTY
376640,ST  JOHNS COUNTY
298326,ST  JOHNS COUNTY
360789,ST  JOHNS COUNTY
884365,ST  JOHNS COUNTY
994959,ST  JOHNS COUNTY
783989,ST  JOHNS COUNTY
295393,ST  JOHNS COUNTY
863621,ST  JOHNS COUNTY
555963,ST  JOHNS COUNTY
188565,ST  JOHNS COUNTY
449286,ST  JOHNS COUNTY
435175,ST  JOHNS COUNTY
873404,ST  JOHNS COUNTY
464220,ST  JOHNS COUNTY
916914,ST  JOHNS COUNTY
291833,ST  JOHNS COUNTY
255895,ST  JOHNS COUNTY
791510,ST  JOHNS COUNTY
637980,ST  JOHNS COUNTY
941716,ST  JOHNS COUNTY
459212,ST  JOHNS COUNTY
892568,ST  JOHNS COUNTY
301816,ST  JOHNS COUNTY
157792,ST  JOHNS COUNTY
647230,ST  JOHNS COUNTY
475305,ST  JOHNS COUNTY
375580,ST  JOHNS COUNTY
979654,ST  JOHNS COUNTY
921392,ST  JOHNS COUNTY
408811,ST  JOHNS COUNTY
281805,ST  JOHNS COUNTY
757566,ST  JOHNS COUNTY
117339,ST  JOHNS COUNTY
736974,ST  JOHNS COUNTY
487567,ST  JOHNS COUNTY
548600,ST  JOHNS COUNTY
144572,ST  JOHNS COUNTY
749121,ST  JOHNS COUNTY
523825,ST  JOHNS COUNTY
635004,ST  JOHNS COUNTY
462386,ST  JOHNS COUNTY
385025,ST  JOHNS COUNTY
639695,ST  JOHNS COUNTY
864004,ST  JOHNS COUNTY
722782,ST  JOHNS COUNTY
112287,ST  JOHNS COUNTY
106762,ST  JOHNS COUNTY
506991,ST  JOHNS COUNTY
762146,ST  JOHNS COUNTY
114301,ST  JOHNS COUNTY
562126,ST  JOHNS COUNTY
585198,ST  JOHNS COUNTY
253679,ST  JOHNS COUNTY
445604,ST  JOHNS COUNTY
413464,ST  JOHNS COUNTY
190995,ST  JOHNS COUNTY
202119,ST  JOHNS COUNTY
649647,ST  JOHNS COUNTY
884533,ST  JOHNS COUNTY
335413,ST  JOHNS COUNTY
993817,ST  JOHNS COUNTY
870532,ST  JOHNS COUNTY
545979,ST  JOHNS COUNTY
859457,ST  JOHNS COUNTY
355302,ST  JOHNS COUNTY
483553,ST  JOHNS COUNTY
370205,ST  JOHNS COUNTY
891996,ST  JOHNS COUNTY
927742,ST  JOHNS COUNTY
168150,ST  JOHNS COUNTY
624584,ST  JOHNS COUNTY
516745,ST  JOHNS COUNTY
454696,ST  JOHNS COUNTY
740371,ST  JOHNS COUNTY
932402,ST  JOHNS COUNTY
303989,ST  JOHNS COUNTY
360717,ST  JOHNS COUNTY
778894,ST  JOHNS COUNTY
434500,ST  JOHNS COUNTY
748017,ST  JOHNS COUNTY
465519,ST  JOHNS COUNTY
163798,ST  JOHNS COUNTY
906567,ST  JOHNS COUNTY
590757,ST  JOHNS COUNTY
313089,ST  JOHNS COUNTY
983962,ST  JOHNS COUNTY
132292,ST  JOHNS COUNTY
237087,ST  JOHNS COUNTY
694928,ST  JOHNS COUNTY
223304,ST  JOHNS COUNTY
784993,ST  JOHNS COUNTY
597925,ST  JOHNS COUNTY
239592,ST  JOHNS COUNTY
543820,ST  JOHNS COUNTY
894167,ST  JOHNS COUNTY
550003,ST  JOHNS COUNTY
483888,ST  JOHNS COUNTY
826944,ST  JOHNS COUNTY
100929,ST  JOHNS COUNTY
540121,ST  JOHNS COUNTY
952268,ST  JOHNS COUNTY
924229,ST  JOHNS COUNTY
256211,ST  JOHNS COUNTY
219411,ST  JOHNS COUNTY
575720,BAKER COUNTY
313165,BAKER COUNTY
711976,BAKER COUNTY
568643,BAKER COUNTY
183849,BRADFORD COUNTY
832860,BRADFORD COUNTY
868988,BRADFORD COUNTY
483711,BRADFORD COUNTY
171938,BRADFORD COUNTY
603099,BRADFORD COUNTY
122151,BRADFORD COUNTY
492456,BRADFORD COUNTY
978224,BRADFORD COUNTY
914938,BRADFORD COUNTY
753857,BRADFORD COUNTY
254771,BRADFORD COUNTY
175297,BRADFORD COUNTY
979257,BRADFORD COUNTY
887054,BRADFORD COUNTY
406287,BRADFORD COUNTY
538584,BRADFORD COUNTY
204117,BRADFORD COUNTY
593152,BRADFORD COUNTY
556621,BRADFORD COUNTY
678201,BRADFORD COUNTY
944295,BRADFORD COUNTY
653499,BRADFORD COUNTY
936566,CLAY COUNTY
447164,CLAY COUNTY
634360,BRADFORD COUNTY
145948,ST  JOHNS COUNTY
103158,ST  JOHNS COUNTY
521338,ST  JOHNS COUNTY
486769,ST  JOHNS COUNTY
169678,ST  JOHNS COUNTY
353768,ST  JOHNS COUNTY
118356,ST  JOHNS COUNTY
375387,ST  JOHNS COUNTY
884077,ST  JOHNS COUNTY
311926,ST  JOHNS COUNTY
945129,ST  JOHNS COUNTY
117329,ST  JOHNS COUNTY
921952,ST  JOHNS COUNTY
150263,ST  JOHNS COUNTY
398144,ST  JOHNS COUNTY
414086,ST  JOHNS COUNTY
349098,ST  JOHNS COUNTY
255714,ST  JOHNS COUNTY
499205,ST  JOHNS COUNTY
385962,ST  JOHNS COUNTY
445381,ST  JOHNS COUNTY
453104,ST  JOHNS COUNTY
115845,ST  JOHNS COUNTY
288494,ST  JOHNS COUNTY
437659,ST  JOHNS COUNTY
721230,ST  JOHNS COUNTY
807857,ST  JOHNS COUNTY
414917,ST  JOHNS COUNTY
380114,ST  JOHNS COUNTY
501405,ST  JOHNS COUNTY
989701,ST  JOHNS COUNTY
779882,ST  JOHNS COUNTY
891094,ST  JOHNS COUNTY
918544,ST  JOHNS COUNTY
586838,ST  JOHNS COUNTY
159854,ST  JOHNS COUNTY
658231,ST  JOHNS COUNTY
508110,ST  JOHNS COUNTY
403228,ST  JOHNS COUNTY
594354,ST  JOHNS COUNTY
210518,ST  JOHNS COUNTY
766511,ST  JOHNS COUNTY
890294,ST  JOHNS COUNTY
213481,ST  JOHNS COUNTY
695462,ST  JOHNS COUNTY
927116,ST  JOHNS COUNTY
924212,ST  JOHNS COUNTY
852064,ST  JOHNS COUNTY
664212,ST  JOHNS COUNTY
662676,ST  JOHNS COUNTY
683665,ST  JOHNS COUNTY
376560,ST  JOHNS COUNTY
427608,ST  JOHNS COUNTY
665613,ST  JOHNS COUNTY
393299,ST  JOHNS COUNTY
770045,ST  JOHNS COUNTY
327042,ST  JOHNS COUNTY
675862,ST  JOHNS COUNTY
801785,ST  JOHNS COUNTY
609418,ST  JOHNS COUNTY
375036,ST  JOHNS COUNTY
596422,ST  JOHNS COUNTY
658164,ST  JOHNS COUNTY
986262,ST  JOHNS COUNTY
943849,ST  JOHNS COUNTY
933588,ST  JOHNS COUNTY
606258,ST  JOHNS COUNTY
589802,ST  JOHNS COUNTY
528400,ST  JOHNS COUNTY
718093,ST  JOHNS COUNTY
727040,ST  JOHNS COUNTY
953534,ST  JOHNS COUNTY
299937,ST  JOHNS COUNTY
167723,ST  JOHNS COUNTY
657135,ST  JOHNS COUNTY
206044,ST  JOHNS COUNTY
710264,ST  JOHNS COUNTY
996566,ST  JOHNS COUNTY
669136,ST  JOHNS COUNTY
677947,SUWANNEE COUNTY
516454,SUWANNEE COUNTY
123859,ST  JOHNS COUNTY
248415,ST  JOHNS COUNTY
958827,ST  JOHNS COUNTY
393324,ST  JOHNS COUNTY
415961,ST  JOHNS COUNTY
885257,ST  JOHNS COUNTY
793227,ST  JOHNS COUNTY
971567,ST  JOHNS COUNTY
195562,ST  JOHNS COUNTY
220013,ST  JOHNS COUNTY
214533,ST  JOHNS COUNTY
630518,ST  JOHNS COUNTY
547227,ST  JOHNS COUNTY
268608,ST  JOHNS COUNTY
427338,ST  JOHNS COUNTY
810947,ST  JOHNS COUNTY
570960,ST  JOHNS COUNTY
719610,ST  JOHNS COUNTY
342194,ST  JOHNS COUNTY
894790,ST  JOHNS COUNTY
946791,ST  JOHNS COUNTY
800975,ST  JOHNS COUNTY
211065,ST  JOHNS COUNTY
349477,ST  JOHNS COUNTY
452100,ST  JOHNS COUNTY
340300,ST  JOHNS COUNTY
268376,ST  JOHNS COUNTY
958241,ST  JOHNS COUNTY
540993,ST  JOHNS COUNTY
272822,ST  JOHNS COUNTY
404015,ST  JOHNS COUNTY
985604,ST  JOHNS COUNTY
781066,ST  JOHNS COUNTY
360718,ST  JOHNS COUNTY
999732,ST  JOHNS COUNTY
596037,ST  JOHNS COUNTY
464023,ST  JOHNS COUNTY
549331,ST  JOHNS COUNTY
798587,ST  JOHNS COUNTY
561654,ST  JOHNS COUNTY
504198,ST  JOHNS COUNTY
942836,ST  JOHNS COUNTY
666050,ST  JOHNS COUNTY
895607,ST  JOHNS COUNTY
832689,ST  JOHNS COUNTY
278236,ST  JOHNS COUNTY
613343,ST  JOHNS COUNTY
730314,ST  JOHNS COUNTY
700074,ST  JOHNS COUNTY
610022,ST  JOHNS COUNTY
306242,ST  JOHNS COUNTY
982591,ST  JOHNS COUNTY
863659,ST  JOHNS COUNTY
631586,ST  JOHNS COUNTY
839176,ST  JOHNS COUNTY
336869,ST  JOHNS COUNTY
785489,ST  JOHNS COUNTY
439322,ST  JOHNS COUNTY
572604,ST  JOHNS COUNTY
655053,ST  JOHNS COUNTY
855888,ST  JOHNS COUNTY
262277,ST  JOHNS COUNTY
688520,ST  JOHNS COUNTY
160892,ST  JOHNS COUNTY
892209,ST  JOHNS COUNTY
803278,ST  JOHNS COUNTY
644349,ST  JOHNS COUNTY
867706,ST  JOHNS COUNTY
283980,ST  JOHNS COUNTY
165110,HAMILTON COUNTY
487759,HAMILTON COUNTY
330577,HAMILTON COUNTY
243415,HAMILTON COUNTY
145681,HAMILTON COUNTY
552494,HAMILTON COUNTY
427835,NASSAU COUNTY
833066,NASSAU COUNTY
513513,NASSAU COUNTY
653751,NASSAU COUNTY
970852,NASSAU COUNTY
851371,NASSAU COUNTY
371816,NASSAU COUNTY
717931,NASSAU COUNTY
160596,NASSAU COUNTY
751786,NASSAU COUNTY
128061,NASSAU COUNTY
700270,NASSAU COUNTY
245124,NASSAU COUNTY
444706,NASSAU COUNTY
443526,NASSAU COUNTY
998224,NASSAU COUNTY
960757,NASSAU COUNTY
727389,NASSAU COUNTY
873299,NASSAU COUNTY
881157,NASSAU COUNTY
453935,NASSAU COUNTY
313002,DUVAL COUNTY
289820,DUVAL COUNTY
844263,DUVAL COUNTY
943277,DUVAL COUNTY
411984,DUVAL COUNTY
277436,DUVAL COUNTY
461765,DUVAL COUNTY
643484,DUVAL COUNTY
758811,DUVAL COUNTY
805255,DUVAL COUNTY
870206,DUVAL COUNTY
935677,DUVAL COUNTY
586078,DUVAL COUNTY
896829,DUVAL COUNTY
982848,DUVAL COUNTY
740295,DUVAL COUNTY
100141,DUVAL COUNTY
833818,DUVAL COUNTY
667865,DUVAL COUNTY
708885,DUVAL COUNTY
950607,DUVAL COUNTY
913315,LAKE COUNTY
364546,LAKE COUNTY
283068,VOLUSIA COUNTY
946537,VOLUSIA COUNTY
555590,FLAGLER COUNTY
698118,FLAGLER COUNTY
667609,FLAGLER COUNTY
458103,FLAGLER COUNTY
667939,FLAGLER COUNTY
952149,FLAGLER COUNTY
124100,FLAGLER COUNTY
455522,FLAGLER COUNTY
519259,FLAGLER COUNTY
413009,FLAGLER COUNTY
507702,FLAGLER COUNTY
298283,FLAGLER COUNTY
928851,FLAGLER COUNTY
904303,FLAGLER COUNTY
840987,FLAGLER COUNTY
822182,FLAGLER COUNTY
158494,FLAGLER COUNTY
939043,FLAGLER COUNTY
269951,FLAGLER COUNTY
271453,FLAGLER COUNTY
267229,FLAGLER COUNTY
233553,FLAGLER COUNTY
968849,FLAGLER COUNTY
791144,FLAGLER COUNTY
789006,FLAGLER COUNTY
314982,FLAGLER COUNTY
525972,FLAGLER COUNTY
256609,FLAGLER COUNTY
149254,FLAGLER COUNTY
588362,FLAGLER COUNTY
886323,FLAGLER COUNTY
725566,FLAGLER COUNTY
858672,FLAGLER COUNTY
308552,FLAGLER COUNTY
375146,FLAGLER COUNTY
658781,FLAGLER COUNTY
740457,FLAGLER COUNTY
966762,FLAGLER COUNTY
443847,FLAGLER COUNTY
262754,FLAGLER COUNTY
916252,FLAGLER COUNTY
823033,FLAGLER COUNTY
882443,FLAGLER COUNTY
524157,FLAGLER COUNTY
580392,FLAGLER COUNTY
916069,PUTNAM COUNTY
628685,PUTNAM COUNTY
993121,PUTNAM COUNTY
783017,PUTNAM COUNTY
572675,PUTNAM COUNTY
319379,PUTNAM COUNTY
620961,PUTNAM COUNTY
621225,PUTNAM COUNTY
833995,PUTNAM COUNTY
406410,PUTNAM COUNTY
747212,PUTNAM COUNTY
783995,PUTNAM COUNTY
327138,PUTNAM COUNTY
595901,PUTNAM COUNTY
473550,PUTNAM COUNTY
898397,PUTNAM COUNTY
766677,PUTNAM COUNTY
358409,PUTNAM COUNTY
393419,PUTNAM COUNTY
744665,PUTNAM COUNTY
649235,PUTNAM COUNTY
918219,PUTNAM COUNTY
230248,PUTNAM COUNTY
948611,MARION COUNTY
833869,MARION COUNTY
629107,MARION COUNTY
581607,VOLUSIA COUNTY
547490,VOLUSIA COUNTY
811078,VOLUSIA COUNTY
321064,VOLUSIA COUNTY
545899,VOLUSIA COUNTY
860210,VOLUSIA COUNTY
767305,VOLUSIA COUNTY
199042,VOLUSIA COUNTY
622163,VOLUSIA COUNTY
148836,VOLUSIA COUNTY
322311,VOLUSIA COUNTY
951950,VOLUSIA COUNTY
997329,VOLUSIA COUNTY
896359,VOLUSIA COUNTY
702647,VOLUSIA COUNTY
145552,VOLUSIA COUNTY
276776,VOLUSIA COUNTY
922547,VOLUSIA COUNTY
780681,VOLUSIA COUNTY
998261,VOLUSIA COUNTY
174867,VOLUSIA COUNTY
545709,VOLUSIA COUNTY
113931,VOLUSIA COUNTY
363453,VOLUSIA COUNTY
732020,VOLUSIA COUNTY
928457,VOLUSIA COUNTY
368930,VOLUSIA COUNTY
100732,VOLUSIA COUNTY
804598,VOLUSIA COUNTY
513795,VOLUSIA COUNTY
814179,VOLUSIA COUNTY
530429,VOLUSIA COUNTY
134126,VOLUSIA COUNTY
709579,VOLUSIA COUNTY
723594,VOLUSIA COUNTY
859142,VOLUSIA COUNTY
181082,VOLUSIA COUNTY
104778,VOLUSIA COUNTY
606698,VOLUSIA COUNTY
397625,VOLUSIA COUNTY
588795,VOLUSIA COUNTY
602516,VOLUSIA COUNTY
126192,VOLUSIA COUNTY
607246,VOLUSIA COUNTY
830965,VOLUSIA COUNTY
277361,VOLUSIA COUNTY
919780,VOLUSIA COUNTY
835975,VOLUSIA COUNTY
975791,VOLUSIA COUNTY
897785,VOLUSIA COUNTY
889385,VOLUSIA COUNTY
374810,VOLUSIA COUNTY
126250,VOLUSIA COUNTY
912731,VOLUSIA COUNTY
628294,VOLUSIA COUNTY
951715,VOLUSIA COUNTY
849044,VOLUSIA COUNTY
880076,VOLUSIA COUNTY
657150,VOLUSIA COUNTY
580738,VOLUSIA COUNTY
374564,VOLUSIA COUNTY
136461,VOLUSIA COUNTY
615021,VOLUSIA COUNTY
779364,VOLUSIA COUNTY
829371,VOLUSIA COUNTY
937487,VOLUSIA COUNTY
609532,VOLUSIA COUNTY
756068,VOLUSIA COUNTY
554209,VOLUSIA COUNTY
120394,VOLUSIA COUNTY
330481,VOLUSIA COUNTY
151692,VOLUSIA COUNTY
811045,VOLUSIA COUNTY
248928,VOLUSIA COUNTY
812314,VOLUSIA COUNTY
125519,VOLUSIA COUNTY
336858,VOLUSIA COUNTY
476639,VOLUSIA COUNTY
328297,VOLUSIA COUNTY
670846,VOLUSIA COUNTY
151192,VOLUSIA COUNTY
180377,VOLUSIA COUNTY
814312,VOLUSIA COUNTY
263531,VOLUSIA COUNTY
901192,VOLUSIA COUNTY
929849,VOLUSIA COUNTY
876074,VOLUSIA COUNTY
173599,VOLUSIA COUNTY
945231,VOLUSIA COUNTY
134292,VOLUSIA COUNTY
238719,VOLUSIA COUNTY
907767,VOLUSIA COUNTY
965676,VOLUSIA COUNTY
775773,VOLUSIA COUNTY
333296,VOLUSIA COUNTY
836202,VOLUSIA COUNTY
304939,VOLUSIA COUNTY
783148,VOLUSIA COUNTY
964259,VOLUSIA COUNTY
955036,VOLUSIA COUNTY
999971,VOLUSIA COUNTY
817536,VOLUSIA COUNTY
171551,VOLUSIA COUNTY
994453,VOLUSIA COUNTY
603605,VOLUSIA COUNTY
953852,VOLUSIA COUNTY
427258,VOLUSIA COUNTY
835573,VOLUSIA COUNTY
674019,VOLUSIA COUNTY
854930,VOLUSIA COUNTY
286687,VOLUSIA COUNTY
322337,VOLUSIA COUNTY
186439,VOLUSIA COUNTY
592394,VOLUSIA COUNTY
207249,VOLUSIA COUNTY
762410,VOLUSIA COUNTY
215054,VOLUSIA COUNTY
349914,VOLUSIA COUNTY
138322,VOLUSIA COUNTY
542377,VOLUSIA COUNTY
298655,VOLUSIA COUNTY
592065,VOLUSIA COUNTY
380670,VOLUSIA COUNTY
789401,VOLUSIA COUNTY
375871,VOLUSIA COUNTY
454077,VOLUSIA COUNTY
243333,VOLUSIA COUNTY
915295,VOLUSIA COUNTY
324430,VOLUSIA COUNTY
687957,VOLUSIA COUNTY
979835,VOLUSIA COUNTY
661508,VOLUSIA COUNTY
992466,VOLUSIA COUNTY
569250,VOLUSIA COUNTY
644551,VOLUSIA COUNTY
982358,VOLUSIA COUNTY
608004,VOLUSIA COUNTY
296060,VOLUSIA COUNTY
963661,VOLUSIA COUNTY
165499,VOLUSIA COUNTY
450915,VOLUSIA COUNTY
186842,VOLUSIA COUNTY
424579,VOLUSIA COUNTY
678928,VOLUSIA COUNTY
801019,VOLUSIA COUNTY
150073,VOLUSIA COUNTY
567840,VOLUSIA COUNTY
204141,VOLUSIA COUNTY
534558,VOLUSIA COUNTY
177769,VOLUSIA COUNTY
398850,VOLUSIA COUNTY
371371,VOLUSIA COUNTY
722892,VOLUSIA COUNTY
241078,VOLUSIA COUNTY
563837,VOLUSIA COUNTY
924438,VOLUSIA COUNTY
614342,VOLUSIA COUNTY
566416,VOLUSIA COUNTY
953411,VOLUSIA COUNTY
602785,VOLUSIA COUNTY
554802,VOLUSIA COUNTY
244208,VOLUSIA COUNTY
446578,VOLUSIA COUNTY
238122,VOLUSIA COUNTY
410270,VOLUSIA COUNTY
949665,VOLUSIA COUNTY
194495,VOLUSIA COUNTY
723640,VOLUSIA COUNTY
556684,VOLUSIA COUNTY
877280,VOLUSIA COUNTY
762491,VOLUSIA COUNTY
355625,VOLUSIA COUNTY
300347,VOLUSIA COUNTY
341934,VOLUSIA COUNTY
401532,VOLUSIA COUNTY
358991,VOLUSIA COUNTY
808985,VOLUSIA COUNTY
987796,VOLUSIA COUNTY
637200,VOLUSIA COUNTY
536035,VOLUSIA COUNTY
544360,VOLUSIA COUNTY
667400,VOLUSIA COUNTY
145359,VOLUSIA COUNTY
275976,VOLUSIA COUNTY
793469,VOLUSIA COUNTY
507945,VOLUSIA COUNTY
836401,VOLUSIA COUNTY
715596,VOLUSIA COUNTY
377990,VOLUSIA COUNTY
103168,VOLUSIA COUNTY
951870,VOLUSIA COUNTY
167537,VOLUSIA COUNTY
587641,VOLUSIA COUNTY
610380,VOLUSIA COUNTY
533314,VOLUSIA COUNTY
962846,VOLUSIA COUNTY
262394,VOLUSIA COUNTY
797490,VOLUSIA COUNTY
701308,VOLUSIA COUNTY
991007,VOLUSIA COUNTY
885405,VOLUSIA COUNTY
369643,VOLUSIA COUNTY
273137,VOLUSIA COUNTY
644484,VOLUSIA COUNTY
930476,VOLUSIA COUNTY
608901,VOLUSIA COUNTY
212362,VOLUSIA COUNTY
500572,VOLUSIA COUNTY
765810,VOLUSIA COUNTY
388813,VOLUSIA COUNTY
208750,VOLUSIA COUNTY
942556,VOLUSIA COUNTY
539954,VOLUSIA COUNTY
287107,VOLUSIA COUNTY
106859,VOLUSIA COUNTY
750354,VOLUSIA COUNTY
331321,VOLUSIA COUNTY
486174,VOLUSIA COUNTY
387503,VOLUSIA COUNTY
450193,VOLUSIA COUNTY
698198,VOLUSIA COUNTY
541857,VOLUSIA COUNTY
493914,VOLUSIA COUNTY
262016,VOLUSIA COUNTY
217685,VOLUSIA COUNTY
939867,VOLUSIA COUNTY
293951,VOLUSIA COUNTY
536383,VOLUSIA COUNTY
927490,VOLUSIA COUNTY
348405,VOLUSIA COUNTY
727826,VOLUSIA COUNTY
996308,VOLUSIA COUNTY
243605,VOLUSIA COUNTY
914026,VOLUSIA COUNTY
227907,VOLUSIA COUNTY
213955,VOLUSIA COUNTY
213798,VOLUSIA COUNTY
197481,VOLUSIA COUNTY
722836,VOLUSIA COUNTY
562536,VOLUSIA COUNTY
529407,VOLUSIA COUNTY
321186,VOLUSIA COUNTY
860131,VOLUSIA COUNTY
854674,VOLUSIA COUNTY
103863,VOLUSIA COUNTY
153708,VOLUSIA COUNTY
633155,VOLUSIA COUNTY
243912,VOLUSIA COUNTY
