orig,kr
"<div class=""prt-text-small"">グラウンド・イラプト使用時、自分の荒土の刻印の数に応じて自分に以下の強化効果を付与(攻防UP/必ず連続攻撃/モラクスが援護攻撃を行う/土属性追撃効果/奥義性能UP)</div>","<div class=""prt-text-small"">그라운드 이럽트 사용 시、자신의 황토의 각인의 수에 따라 자신에게 이하의 강화 효과 부여(공방 UP / 반드시 연속 공격 / 모락스가 원호 공격을 한다 / 토속성 추격 효과 / 오의 성능 UP)</div>"
聖夜の極魔女,성야의 대마녀
"土属性キャラがそれぞれの荒土の刻印の数に応じて奥義性能UP　<span class=""text-blue"">◆自分がサブメンバーにいる場合でも発動</span>","토속성 캐릭터가 각자 지닌 황토의 각인 수에 따라 오의 성능 UP <span class=""text-blue"">◆자신이 서브멤버에 있을 경우에도 발동</span>"


!마키라(SSR)
[西の守護神],[서의 수호신]
マキラ,마키라

鳥明叡知,조명예지
土属性ダメージ(特大)/味方全体の鼓の音を追加/鼓舞激励による強化効果を*ターン延長,토속성 데미지(특대) / 아군 전체의 북 소리를 추가 / 고무격려에 의한 강화 효과를 *턴 연장
鼓舞激励＋＋,고무격려＋＋
味方全体の攻防UP/連続攻撃確率UP/奥義ダメージ上限UP,아군 전체의 공방 UP / 연속공격 확률 UP / 오의 게이지 상한 UP
鳥神の鼓舞,조신의 고무
雲散鳥没＋＋,운산조몰＋＋
敵に土属性ダメージ/防御DOWN/土属性防御DOWN/連続攻撃確率DOWN,적에게 토속성 데미지 / 방어 DOWN / 토속성 방어 DOWN / 연속공격 확률 DOWN
花鳥風月,화조풍월
味方全体の攻撃UP(中)/土属性追撃効果,아군 전체의 공격 UP(중) / 토속성 추격 효과
通常攻撃時に土属性の追加ダメージが発生する状態,일반공격시 토속성 추가 데미지가 발생하는 상태
鶏往開来,계왕개래
"自分に鶏往開来効果<br><span class=""text-blue"">◆バトルメンバーの鼓の音が最大の時、オールポーションを*個生成/鼓の音を全て消去</span>","자신에게 계왕개래 효과<br><span class=""text-blue"">◆배틀 멤버의 북 소리가 최대일 때, 올 포션을 *개 생성 / 북 소리를 모두 소거</span>"
ターン終了時に敵全体に土属性ダメージを与える状態(消去不可),턴 종료시에 적전체에게 토속성 데미지를 가하는 상태(소거불가)
鳥神宮の主,계신궁의 주인
敵を攻撃した回数に応じてバトルメンバーが「鼓の音」を得る,적을 공격한 횟수에 따라 배틀 멤버가 「북 소리」를 얻음

飛ぶが如く,나는 것과 같이
"味方全体がそれぞれの「鼓の音」の数に応じて与ダメージ上昇　<span class=""text-blue"">◆鼓の音が最大の時、弱体効果を*回無効化(鼓の音は消去される)</span>","아군 전체가 각각의 「북 소리」의 수에 따라 데미지 상승　<span class=""text-blue"">◆북 소리가 최대일 때、약화 효과를 *회 무효화(북 소리는 소거됨)</span>"
鼓の音,북소리










!메두사(SSR)
[愛寵の蛇眼],[총애의 사안]
メドゥーサ,메두사

ラスト・メドゥシアナ＋,라스트・메두시아나＋
土属性ダメージ(特大)/自分にカウンター効果(回避・被ダメージ/*回),토속성 데미지 (특대)/자신에게 카운터 효과 (회피・데미지 받을 때 /*회)
マイティー・アイ＋,마이티・아이＋
土属性キャラに荒土の刻印を付与/土属性攻撃UP/水属性ダメージカット(**%),토속성 캐릭터에게 황토의 각인 부여/토속성 공격 UP/수속성 데미지 컷 (**%)
ペトリファクトヴィジョン＋,페트리팩트 비전＋
"<div class=""prt-text-small"">敵全体の攻撃DOWN/防御DOWN/毒効果<br><span class=""text-blue"">◆荒土の刻印を*消費してスロウ効果追加/弱体効果命中率UP</span></div>","<div class=""prt-text-small"">적 전체의 공격 DOWN / 방어 DOWN / 독 효과<br><span class=""text-blue"">◆황토의 각인을 * 소비하여 슬로우 효과 추가/약체 효과 명중률 UP</span></div>"
メドゥシアナ・アクション,메두시아나・액션
"<div class=""prt-text-small"">自分にカウンター効果(回避・被ダメージ/*回)/土属性追撃効果<br><span class=""text-blue"">◆荒土の刻印を*消費して効果を全体化</span></div>","<div class=""prt-text-small"">자신에게 카운터 효과(회피・데미지 받을 때/*회)/토속성 추격 효과<br><span class=""text-blue"">◆황토의 각인을 *소비하여 효과를 전체화</span></div>"
リタリエーションメドゥシアナ,리탈리에이션 메두시아나
"<div class=""prt-text-small"">カウンター効果が付与されている時、自分が必ずトリプルアタック/大ダメージを受けた時、敵全体に土属性ダメージ/魔眼の石化効果</div>","<div class=""prt-text-small"">카운터 효과가 부여되어 있는 동안, 자신이 반드시 트리플 어택/큰 데미지를 받았을 때, 적 전체에 토속성 데미지/마안의 석화 효과</div>"
アンタだけの命じゃないの,너만의 목숨이 아니야
"<div class=""prt-text-small"">土属性キャラがそれぞれの荒土の刻印の数に応じて水属性ダメージ軽減<br><span class=""text-blue"">◆水属性ダメージ軽減効果は自分がサブメンバーにいる場合でも発動</span></div>","<div class=""prt-text-small"">토속성 캐릭터가 각각의 황토의 각인의 수에 따라 수속성 데미지 감소<br><span class=""text-blue"">◆수속성 데미지 감소 효과는 자신이 서브 멤버에 있는 경우에도 발동</span></div>"


"!메두사(SSR,발렌타인)"
[甘くとろける魔眼姫],[달콤하게 녹는 마안의 공주]
メドゥーサ,메두사

魔法転星スウィート★メドゥーサ＋,마법전성 스위트★메두사＋
土属性ダメージ(特大)/敵に魔眼の石化効果,토속성 데미지 (특대)/적에게 마안의 석화 효과
ルミナス・アイ＋,루미너스・아이＋
"<div class=""prt-text-small"">敵に魔眼の石化効果/土属性防御DOWN<br><span class=""text-blue"">◆奥義ゲージを**%消費</span></div>","<div class=""prt-text-small"">적에게 마안의 석화ㅏ 효과/토속성 방어 DOWN<br><span class=""text-blue"">◆오의 게이지를 **% 소비</span></div>"
マジカルメドゥシアナ＋,매지컬 메두시아나＋
"敵に土属性ダメージ/毒効果<br><span class=""text-blue"">◆毒状態の敵に対してダメージ上限UP</span>","적에게 토속성 데미지/독 효과<br><span class=""text-blue"">◆독 상태의 적에 대해 데미지 상한 UP</span>"
パッション・アイ,팩션・아이
"<div class=""prt-text-small"">味方全体の被ダメージの一部を反射(*回)<br><span class=""text-blue"">◆敵が特殊技を使用時に味方全体の奥義ゲージUP(**%)/奥義性能UP(*回)</span></div>","<div class=""prt-text-small"">아군 전체의 받는 데미지를 일부 반사 (*회)<br><span class=""text-blue"">◆적이 특수 기술을 사용했을 때 아군 전체의 오의 게이지 UP (**%)/오의 성능 UP(*회)</span></div>"
スウィート・エンチャント,스위트・인챈트
毒状態の敵に対して奥義性能UP,독상태의 적에게 오의 성능 UP
蛇眼の姫,사안의 공주
弱体効果「石化」無効,약체 효과 「석화」 무효


"!메두사(SSR,링크스특전)"
[蛇眼の魔女],[사안의 마녀]
メドゥーサ,메두사

ペトリファクトグランス＋,페트리팩트 글랜스＋
土属性ダメージ(特大)/敵に魔眼の石化効果,토속성 데미지 (특대) / 적에게 마안의 석화 효과
イービル・アイ＋,이블 아이＋
敵に魔眼の石化効果,적에게 마안의 석화 효과
リベンジ・アイ＋,리벤지 아이＋
カウンター効果(回避・被ダメージ/*回),카운터 효과(*회)
リーサル・アイ,리썰 아이
効果中必ずトリプルアタック,효과 중 반드시 트리플 어택
魔蛇の呪牙,마사의 주아
魔眼の石化状態の敵に対して土属性追撃効果,마안의 석화 상태인 적에게 토속성 추격 효과
蛇眼の姫,사안의 공주
弱体効果「石化」無効,약체 효과 「석화」 무효


!메루(SSR)
[蛮愁の稀人],[만수의 기인]
メルゥ,메루

アレウス・プロスボレー＋,아레우스・프로스보레＋
土属性ダメージ(特大)/防御UP(累積),토속성 데미지 (특대)/방어 UP(누적)
ワイルドフロウ＋,와일드 플로우＋
自分の攻撃UP(大)/弱体効果無効,자신의 공격 UP(대)/약체 효과 무효
エングレイブファング＋,엔그레이브 팡＋
敵に土属性ダメージ/奥義ゲージUP/敵対心UP(累積),적에게 토속성 데미지/오의 게이지 UP/적대심 UP (누적)
インペリテリ,임펠리테리
効果中必ずトリプルアタック,효과 중 반드시 트리플 어택
さっちゃんといっしょ,삿쨩과 함께
敵からの被ダメージ時に攻撃UP(累積),적에게 데미지를 받을 때 공격 UP (누적)


"!바알(SSR,통상)"
[レゾナンス・オブ・ザ],[레저넌스 오브 더]
バアル,바알

ラウダー・レゾナンス,라우더 레저넌스
ラウダー・レゾナンス＋,라우더 레저넌스＋
"<span class=""prt-text-small"">土属性ダメージ(特大)/味方全体のチェインバースト性能UP　<span class=""text-blue"">◆セッション中の自分と味方のHPを回復</span></span>","<span class=""prt-text-small"">토속성 데미지 (특대)/아군 전체의 체인 버스트 성능 UP　<span class=""text-blue"">◆세션 중의 자신과 아군의 HP를 회복</span></span>"
アダドの境界,아다드의 경계
アダドの境界＋,아다드의 경계＋
"<div class=""prt-text-small"">敵全体に土属性ダメージ/攻防DOWN(累積)<br><span class=""text-blue"">◆共鳴増幅Lv*の時*回発動</span></div>","<div class=""prt-text-small"">적 전체에 토속성 데미지/공방 DOWN (누적)<br><span class=""text-blue"">◆공명 증폭 Lv *일 시 *회 발동</span></div>"
セッション,세션
セッション＋,세션＋
"<div class=""prt-text-small"">味方単体と自分にセッション効果<br><span class=""text-blue"">◆セッション効果は味方一人にのみ付与可能</span></div>","<div class=""prt-text-small"">아군 단체와 자신에게 세션 효과<br><span class=""text-blue"">◆세션 효과는 아군 1명에게만 부여 가능</span></div>"
ナッシュビル,내슈빌
"<div class=""prt-text-small"">ターゲットに関わらず*回土属性ダメージ/敵全体の強化効果を*つ無効化/調律効果</div>","<div class=""prt-text-small"">타겟과 관계없이 *회 토속성 데미지/적 전체의 강화효과를 *개 무효화/조율 효과</div>"
ツイン・リード,트윈・리드
セッション中の自分と味方に連続攻撃確率UP/土属性追撃効果/防御UP/敵対心UP,세션 중인 자신과 아군의 연속 공격 확률 UP/토속성 추격 효과/방어 UP/적대심 UP
共鳴増幅,공명 증폭
"チェインバースト発生時に共鳴増幅Lvが*上昇(最大*)/味方全体を強化　<span class=""text-blue"">◆共鳴増幅Lvに応じて性能強化</span>","체인 버스트 발동 시 공명 증폭 Lv * 상승 (최대 *)/아군 전체를 강화　<span class=""text-blue"">◆공명 증폭 Lv에 따라 성능 강화</span>"


"!바자라가(SSR,토속통상)"
[慙愧の獅子],[참괴의 사자]
バザラガ,바자라가

クルード・ランページ＋,크루드・램페이지＋
土属性ダメージ(特大)/次に発動するバタリアンズ・オブ・フィアの性能UP,토속성 데미지 (특대)/다음에 발동하는 버탈리언스・오브・피어의 성능 UP
ソウルフォージ＋,소울 포지＋
"ステータス大幅UP　<span class=""text-blue"">◆奥義ゲージを***%消費</span>","스테이터스 대폭 UP　<span class=""text-blue"">◆오의 게이지를 ***% 소비</span>"
バタリアンズ・オブ・フィア＋,버탈리언스・오브・피어＋
